"No.","Time","Source","Destination","Protocol","Length","Info"
"56","17.287904","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=1041 Ack=2811 Win=65535 Len=0"
"57","17.582080","157.240.196.60","10.0.2.15","TLSv1.2","311","Application Data"
"58","17.582104","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=1041 Ack=3068 Win=65535 Len=0"
"59","17.997497","157.240.196.60","10.0.2.15","TLSv1.2","311","Application Data"
"60","17.997524","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=1041 Ack=3325 Win=65535 Len=0"
"61","18.056714","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"62","18.057525","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=3325 Ack=1130 Win=65535 Len=0"
"63","18.211648","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"64","18.218623","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=3325 Ack=1219 Win=65535 Len=0"
"65","18.451647","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"66","18.454291","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=3325 Ack=1308 Win=65535 Len=0"
"67","19.473126","157.240.196.60","10.0.2.15","TLSv1.2","1664","Application Data, Application Data"
"68","19.473423","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=1308 Ack=4935 Win=65535 Len=0"
"69","19.604911","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"70","19.605344","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=4935 Ack=1397 Win=65535 Len=0"
"71","20.952888","157.240.196.60","10.0.2.15","TLSv1.2","1648","Application Data, Application Data"
"72","20.953207","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=1397 Ack=6529 Win=65535 Len=0"
"73","21.196641","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"74","21.200453","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=6529 Ack=1486 Win=65535 Len=0"
"75","22.077608","157.240.196.60","10.0.2.15","TLSv1.2","327","Application Data"
"76","22.077708","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=1486 Ack=6802 Win=65535 Len=0"
"77","22.141276","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"78","22.141772","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=6802 Ack=1575 Win=65535 Len=0"
"79","23.343961","157.240.196.60","10.0.2.15","TLSv1.2","327","Application Data"
"80","23.344107","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=1575 Ack=7075 Win=65535 Len=0"
"81","23.394814","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"82","23.395302","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=7075 Ack=1664 Win=65535 Len=0"
"83","24.711295","157.240.196.60","10.0.2.15","TLSv1.2","327","Application Data"
"84","24.714854","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=1664 Ack=7348 Win=65535 Len=0"
"85","24.779857","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"86","24.785361","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=7348 Ack=1753 Win=65535 Len=0"
"87","26.123179","157.240.196.60","10.0.2.15","TLSv1.2","327","Application Data"
"88","26.123222","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=1753 Ack=7621 Win=65535 Len=0"
"89","26.247476","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"90","26.248343","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=7621 Ack=1842 Win=65535 Len=0"
"91","26.814774","10.0.2.15","157.240.196.60","TLSv1.2","124","Application Data"
"92","26.815384","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=7621 Ack=1912 Win=65535 Len=0"
"93","26.960934","157.240.196.60","10.0.2.15","TLSv1.2","126","Application Data"
"94","26.960991","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=1912 Ack=7693 Win=65535 Len=0"
"95","27.627637","157.240.196.60","10.0.2.15","TLSv1.2","327","Application Data"
"96","27.627671","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=1912 Ack=7966 Win=65535 Len=0"
"97","27.976543","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"98","27.977162","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=7966 Ack=2001 Win=65535 Len=0"
"99","29.360162","157.240.196.60","10.0.2.15","TLSv1.2","327","Application Data"
"100","29.360248","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=2001 Ack=8239 Win=65535 Len=0"
"101","29.562068","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"102","29.562633","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=8239 Ack=2090 Win=65535 Len=0"
"103","31.088034","157.240.196.60","10.0.2.15","TLSv1.2","327","Application Data"
"104","31.088131","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=2090 Ack=8512 Win=65535 Len=0"
"105","31.408037","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"106","31.408800","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=8512 Ack=2179 Win=65535 Len=0"
"107","32.533380","157.240.196.60","10.0.2.15","TLSv1.2","327","Application Data"
"108","32.533513","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=2179 Ack=8785 Win=65535 Len=0"
"109","32.639285","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"110","32.640033","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=8785 Ack=2268 Win=65535 Len=0"
"111","33.806362","157.240.196.60","10.0.2.15","TLSv1.2","327","Application Data"
"112","33.806702","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=2268 Ack=9058 Win=65535 Len=0"
"113","34.045997","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"114","34.046550","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=9058 Ack=2357 Win=65535 Len=0"
"115","35.167281","157.240.196.60","10.0.2.15","TLSv1.2","343","Application Data"
"116","35.167674","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=2357 Ack=9347 Win=65535 Len=0"
"117","35.402856","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"118","35.404074","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=9347 Ack=2446 Win=65535 Len=0"
"119","36.380028","157.240.196.60","10.0.2.15","TLSv1.2","327","Application Data"
"120","36.380062","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=2446 Ack=9620 Win=65535 Len=0"
"121","36.570335","10.0.2.15","157.240.196.60","TLSv1.2","143","Application Data"
"122","36.570745","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=9620 Ack=2535 Win=65535 Len=0"
"123","47.807791","10.0.2.15","157.240.196.60","TLSv1.2","124","Application Data"
"124","47.809342","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=9620 Ack=2605 Win=65535 Len=0"
"125","47.954535","157.240.196.60","10.0.2.15","TLSv1.2","126","Application Data"
"126","47.954594","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=2605 Ack=9692 Win=65535 Len=0"
"127","53.832974","10.0.2.15","157.240.195.56","TLSv1.2","93","Application Data"
"128","53.834445","157.240.195.56","10.0.2.15","TCP","54","443  >  33684 [ACK] Seq=40 Ack=79 Win=65535 Len=0"
"129","53.865042","10.0.2.15","157.240.195.56","TLSv1.2","78","Application Data"
"130","53.865126","10.0.2.15","157.240.195.56","TCP","54","33684  >  443 [FIN, ACK] Seq=103 Ack=40 Win=64032 Len=0"
"131","53.865414","157.240.195.56","10.0.2.15","TCP","54","443  >  33684 [ACK] Seq=40 Ack=103 Win=65535 Len=0"
"132","53.865414","157.240.195.56","10.0.2.15","TCP","54","443  >  33684 [ACK] Seq=40 Ack=104 Win=65535 Len=0"
"133","53.885830","157.240.195.56","10.0.2.15","TLSv1.2","93","Application Data"
"134","53.885861","10.0.2.15","157.240.195.56","TCP","54","33684  >  443 [RST] Seq=104 Win=0 Len=0"
"135","53.885830","157.240.195.56","10.0.2.15","TCP","54","443  >  33684 [FIN, ACK] Seq=79 Ack=104 Win=65535 Len=0"
"136","53.885936","10.0.2.15","157.240.195.56","TCP","54","33684  >  443 [RST] Seq=104 Win=0 Len=0"
"137","53.886427","157.240.195.56","10.0.2.15","TCP","54","443  >  33684 [RST, ACK] Seq=4001075808 Ack=104 Win=0 Len=0"
"138","59.200489","157.240.196.60","10.0.2.15","TLSv1.2","769","Application Data"
"139","59.200811","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=2605 Ack=10407 Win=65535 Len=0"
"141","59.522625","10.0.2.15","157.240.196.60","TLSv1.2","129","Application Data"
"142","59.523108","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=10407 Ack=2680 Win=65535 Len=0"
"143","59.529967","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"144","59.540189","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=10407 Ack=2776 Win=65535 Len=0"
"152","59.669799","157.240.196.60","10.0.2.15","TLSv1.2","1308","Application Data"
"153","59.669824","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=2776 Ack=11661 Win=65535 Len=0"
"173","59.988167","10.0.2.15","157.240.195.56","TCP","74","42668  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3538611547 TSecr=0 WS=128"
"175","60.045843","157.240.195.56","10.0.2.15","TCP","58","443  >  42668 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"176","60.045877","10.0.2.15","157.240.195.56","TCP","54","42668  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"177","60.069452","10.0.2.15","157.240.195.56","TLSv1.3","608","Client Hello"
"179","60.083420","157.240.195.56","10.0.2.15","TCP","54","443  >  42668 [ACK] Seq=1 Ack=555 Win=65535 Len=0"
"180","60.132586","157.240.195.56","10.0.2.15","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"181","60.132614","10.0.2.15","157.240.195.56","TCP","54","42668  >  443 [ACK] Seq=555 Ack=213 Win=64028 Len=0"
"182","60.154792","10.0.2.15","157.240.195.56","TLSv1.3","118","Change Cipher Spec, Application Data"
"183","60.163709","157.240.195.56","10.0.2.15","TCP","54","443  >  42668 [ACK] Seq=213 Ack=619 Win=65535 Len=0"
"184","60.212752","157.240.195.56","10.0.2.15","TLSv1.3","299","Application Data, Application Data"
"185","60.216710","10.0.2.15","157.240.195.56","TLSv1.3","224","Application Data"
"186","60.226112","157.240.195.56","10.0.2.15","TCP","54","443  >  42668 [ACK] Seq=458 Ack=789 Win=65535 Len=0"
"187","60.226138","10.0.2.15","157.240.195.56","TLSv1.3","85","Application Data"
"188","60.239239","157.240.195.56","10.0.2.15","TCP","54","443  >  42668 [ACK] Seq=458 Ack=820 Win=65535 Len=0"
"189","60.279819","157.240.195.56","10.0.2.15","TLSv1.3","85","Application Data"
"190","60.323783","10.0.2.15","157.240.195.56","TCP","54","42668  >  443 [ACK] Seq=820 Ack=489 Win=64028 Len=0"
"191","65.809372","157.240.196.60","10.0.2.15","TLSv1.2","769","Application Data"
"192","65.809467","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=2776 Ack=12376 Win=65535 Len=0"
"195","65.987669","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"196","65.988337","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=12376 Ack=2872 Win=65535 Len=0"
"218","69.228340","10.0.2.15","157.240.196.60","TLSv1.2","93","Application Data"
"219","69.229484","157.240.196.60","10.0.2.15","TCP","54","443  >  36970 [ACK] Seq=40 Ack=79 Win=65535 Len=0"
"220","69.229850","10.0.2.15","157.240.196.60","TLSv1.2","78","Application Data"
"221","69.230032","10.0.2.15","157.240.196.60","TCP","54","36970  >  443 [FIN, ACK] Seq=103 Ack=40 Win=64028 Len=0"
"222","69.230781","157.240.196.60","10.0.2.15","TCP","54","443  >  36970 [ACK] Seq=40 Ack=103 Win=65535 Len=0"
"223","69.230782","157.240.196.60","10.0.2.15","TCP","54","443  >  36970 [ACK] Seq=40 Ack=104 Win=65535 Len=0"
"224","69.277576","157.240.196.60","10.0.2.15","TLSv1.2","93","Application Data"
"225","69.277633","10.0.2.15","157.240.196.60","TCP","54","36970  >  443 [RST] Seq=104 Win=0 Len=0"
"226","69.278590","157.240.196.60","10.0.2.15","TCP","54","443  >  36970 [FIN, ACK] Seq=79 Ack=104 Win=65535 Len=0"
"227","69.278620","10.0.2.15","157.240.196.60","TCP","54","36970  >  443 [RST] Seq=104 Win=0 Len=0"
"228","69.279767","157.240.196.60","10.0.2.15","TCP","54","443  >  36970 [RST, ACK] Seq=3999158008 Ack=104 Win=0 Len=0"
"229","72.666752","157.240.196.60","10.0.2.15","TLSv1.2","769","Application Data"
"230","72.666844","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=2872 Ack=13091 Win=65535 Len=0"
"232","72.795891","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"233","72.796371","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=13091 Ack=2968 Win=65535 Len=0"
"235","72.842150","157.240.196.60","10.0.2.15","TLSv1.2","330","Application Data"
"236","72.842174","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=2968 Ack=13367 Win=65535 Len=0"
"238","72.863355","10.0.2.15","157.240.196.60","TLSv1.2","126","Application Data"
"239","72.863911","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=13367 Ack=3040 Win=65535 Len=0"
"253","79.881806","157.240.196.60","10.0.2.15","TLSv1.2","241","Application Data"
"254","79.892912","10.0.2.15","157.240.196.60","TLSv1.2","154","Application Data"
"255","79.893497","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=13554 Ack=3140 Win=65535 Len=0"
"256","80.226549","157.240.196.60","10.0.2.15","TLSv1.2","195","Application Data"
"257","80.261348","10.0.2.15","157.240.196.60","TLSv1.2","154","Application Data"
"258","80.310945","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=13695 Ack=3240 Win=65535 Len=0"
"259","80.450541","157.240.196.60","10.0.2.15","TLSv1.2","753","Application Data"
"260","80.493109","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=3240 Ack=14394 Win=65535 Len=0"
"261","80.548424","157.240.196.60","10.0.2.15","TLSv1.2","195","Application Data"
"262","80.548513","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=3240 Ack=14535 Win=65535 Len=0"
"263","80.602495","10.0.2.15","157.240.196.60","TLSv1.2","154","Application Data"
"264","80.604252","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=14535 Ack=3340 Win=65535 Len=0"
"266","80.639073","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"267","80.639676","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=14535 Ack=3436 Win=65535 Len=0"
"287","84.358969","10.0.2.15","157.240.196.60","TLSv1.2","124","Application Data"
"288","84.361447","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=14535 Ack=3506 Win=65535 Len=0"
"289","84.505175","157.240.196.60","10.0.2.15","TLSv1.2","126","Application Data"
"290","84.505236","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=3506 Ack=14607 Win=65535 Len=0"
"291","85.891651","157.240.196.60","10.0.2.15","TLSv1.2","769","Application Data"
"292","85.891683","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=3506 Ack=15322 Win=65535 Len=0"
"294","86.055193","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"295","86.062222","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=15322 Ack=3602 Win=65535 Len=0"
"310","99.870998","157.240.196.60","10.0.2.15","TLSv1.2","1330","Application Data"
"311","99.871088","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=3602 Ack=16598 Win=65535 Len=0"
"327","100.294487","10.0.2.15","157.240.195.56","TLSv1.3","347","Application Data"
"329","100.302350","157.240.195.56","10.0.2.15","TCP","54","443  >  42668 [ACK] Seq=489 Ack=1113 Win=65535 Len=0"
"330","100.302375","10.0.2.15","157.240.195.56","TLSv1.3","89","Application Data"
"332","100.314978","157.240.195.56","10.0.2.15","TCP","54","443  >  42668 [ACK] Seq=489 Ack=1148 Win=65535 Len=0"
"335","100.344482","157.240.195.56","10.0.2.15","TLSv1.3","89","Application Data"
"336","100.344505","10.0.2.15","157.240.195.56","TCP","54","42668  >  443 [ACK] Seq=1148 Ack=524 Win=64028 Len=0"
"337","100.347879","157.240.195.56","10.0.2.15","TLSv1.3","2013","Application Data, Application Data"
"338","100.347892","10.0.2.15","157.240.195.56","TCP","54","42668  >  443 [ACK] Seq=1148 Ack=2483 Win=62780 Len=0"
"471","100.761468","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"472","100.763337","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=16598 Ack=3698 Win=65535 Len=0"
"473","101.308681","10.0.2.15","157.240.196.60","TLSv1.2","124","Application Data"
"474","101.309269","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=16598 Ack=3768 Win=65535 Len=0"
"475","101.461597","157.240.196.60","10.0.2.15","TLSv1.2","126","Application Data"
"476","101.461623","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=3768 Ack=16670 Win=65535 Len=0"
"477","103.989881","157.240.196.60","10.0.2.15","TLSv1.2","1346","Application Data"
"478","103.989969","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=3768 Ack=17962 Win=65535 Len=0"
"480","104.178104","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"481","104.178511","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=17962 Ack=3864 Win=65535 Len=0"
"630","108.779558","157.240.196.60","10.0.2.15","TLSv1.2","1346","Application Data"
"631","108.779671","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=3864 Ack=19254 Win=65535 Len=0"
"642","109.199069","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"710","109.265850","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=19254 Ack=3960 Win=65535 Len=0"
"754","111.763978","157.240.196.60","10.0.2.15","TLSv1.2","329","Application Data"
"755","111.764065","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=3960 Ack=19529 Win=65535 Len=0"
"756","111.882120","10.0.2.15","157.240.196.60","TLSv1.2","126","Application Data"
"757","111.882671","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=19529 Ack=4032 Win=65535 Len=0"
"758","115.641693","157.240.196.60","10.0.2.15","TLSv1.2","1346","Application Data"
"759","115.641777","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=4032 Ack=20821 Win=65535 Len=0"
"855","116.320825","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"856","116.321416","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=20821 Ack=4128 Win=65535 Len=0"
"857","120.035708","157.240.196.60","10.0.2.15","TLSv1.2","1330","Application Data"
"858","120.035742","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=4128 Ack=22097 Win=65535 Len=0"
"861","120.207944","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"862","120.208632","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=22097 Ack=4224 Win=65535 Len=0"
"1045","125.483201","157.240.196.60","10.0.2.15","TLSv1.2","1314","Application Data"
"1046","125.485671","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=4224 Ack=23357 Win=65535 Len=0"
"1048","125.806909","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"1049","125.807308","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=23357 Ack=4320 Win=65535 Len=0"
"1207","129.581781","157.240.196.60","10.0.2.15","TLSv1.2","1330","Application Data"
"1208","129.582230","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=4320 Ack=24633 Win=65535 Len=0"
"1212","129.852180","10.0.2.15","157.240.196.60","TLSv1.2","150","Application Data"
"1213","129.853112","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=24633 Ack=4416 Win=65535 Len=0"
"1214","130.004090","10.0.2.15","157.240.196.60","TLSv1.2","124","Application Data"
"1215","130.005577","157.240.196.60","10.0.2.15","TCP","54","443  >  43620 [ACK] Seq=24633 Ack=4486 Win=65535 Len=0"
"1297","130.170968","157.240.196.60","10.0.2.15","TLSv1.2","126","Application Data"
"1298","130.170985","10.0.2.15","157.240.196.60","TCP","54","43620  >  443 [ACK] Seq=4486 Ack=24705 Win=65535 Len=0"
"1380","132.959673","157.240.196.60","10.0.2.15","TLSv1.2","1330","Application Data"
